A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100508,水泥价格指数_当季值（上年同季=100）,A0315008,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100509,地方建筑材料价格指数_当季值（上年同季=100）,A0315009,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100510,化工材料价格指数_当季值（上年同季=100）,A0315010,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100511,电料价格指数_当季值（上年同季=100）,A0315011,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100512,其他材料价格指数_当季值（上年同季=100）,A0315012,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100513,机械使用费价格指数_当季值（上年同季=100）,A0315013,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100514,其他费用价格指数_当季值（上年同季=100）,A0315014,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100515,建筑安装工程价格指数_当季值（上年同季=100）,A0315015,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100516,金属材料价格指数_当季值（上年同季=100）,A0315016,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100517,非金属材料价格指数_当季值（上年同季=100）,A0315017,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100518,木、竹材及其制品价格指数_当季值（上年同季=100）,A0315018,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100519,装饰材料及配件价格指数_当季值（上年同季=100）,A0315019,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100520,水暖及厨卫洁具价格指数_当季值（上年同季=100）,A0315020,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100521,电气电料价格指数_当季值（上年同季=100）,A0315021,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100522,仪表及其他价格指数_当季值（上年同季=100）,A0315022,1
A01,国民经济指标,A0110,价格指数,A011005,固定资产投资价格指数_当季（上年同季=100）,A01100523,机械费价格指数_当季值（上年同季=100）,A0315023,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100601,固定资产投资价格指数_累计值（上年同期=100）,A0316001,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100602,设备、工器具购置价格指数_累计值（上年同期=100）,A0316002,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100603,建筑、安装、装饰工程价格指数_累计值（上年同期=100）,A0316003,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100604,人工费价格指数_累计值（上年同期=100）,A0316004,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100605,材料费价格指数_累计值（上年同期=100）,A0316005,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100606,钢材价格指数_累计值（上年同期=100）,A0316006,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100607,木材价格指数_累计值（上年同期=100）,A0316007,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100608,水泥价格指数_累计值（上年同期=100）,A0316008,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100609,地方建筑材料价格指数_累计值（上年同期=100）,A0316009,1
A01,国民经济指标,A0110,价格指数,A011006,固定资产投资价格指数_累计值（上年同期=100）,A01100610,化工材料价格指数_累计值（上年同期=100）,A0316010,1
